INTEREST INCREASE PROFESSOR PERSONAL.WORK READING MATERIALMASTER
2,58	2,38	2,62	2,77	2,75	1
2,68	2,70	2,70	2,76	2,40	0
2,89	2,53	2,53	2,96	2,60	1
3,02	3,80	3,76	3,91	2,95	0
2,92	2,90	2,51	3,19	2,24	0
2,68	1,84	1,73	2,62	2,73	0
2,35	2,10	1,93	2,64	2,33	1
3,12	3,07	2,97	3,05	2,93	0
2,98	3,17	3,34	3,34	1,91	0
3,34	3,92	4,02	4,12	3,49	0
3,12	3,56	3,83	4,09	3,65	0
3,61	3,51	3,68	3,74	3,68	0
2,51	2,21	2,77	2,44	1,62	0
2,33	2,59	2,30	3,70	2,81	1
3,31	3,40	3,44	3,72	3,69	0
3,32	3,93	4,14	3,87	2,95	0
2,80	3,55	3,51	3,98	3,44	0
2,94	2,39	2,08	3,28	1,88	1
3,39	2,90	2,39	3,92	3,43	1
2,63	2,68	2,25	3,15	2,41	0
3,70	3,57	3,43	3,72	3,86	0
3,32	3,32	2,50	4,14	3,29	0
3,17	2,42	2,31	3,05	2,55	1
3,74	3,56	3,28	4,09	4,64	1
4,15	4,04	3,81	4,16	2,53	1
2,89	4,13	4,11	3,73	2,85	0
3,61	4,10	3,77	4,08	3,43	1
2,06	2,08	2,00	3,00	1,78	0
4,11	4,61	4,67	4,39	3,89	1
2,56	3,11	2,93	3,18	2,95	1
2,82	3,29	3,06	3,69	3,61	0
3,60	3,90	3,74	3,93	3,00	0
3,35	3,34	3,34	3,47	3,03	0
3,44	2,93	3,25	2,74	2,56	0
3,67	3,56	3,33	3,97	3,55	0
2,54	2,68	2,40	3,10	2,90	0
2,62	3,14	2,98	3,47	2,94	0
3,03	3,26	2,77	3,06	3,10	0
3,10	3,17	3,14	3,45	3,17	1
2,63	1,75	1,88	2,38	2,20	1
3,17	2,91	2,55	3,42	2,79	1
2,53	2,67	2,78	2,79	2,54	0
3,57	3,65	3,84	3,78	3,43	0
2,62	2,65	2,80	3,54	2,55	0
3,10	3,17	3,14	3,45	3,17	0
3,08	3,76	3,44	3,69	3,18	0
3,30	4,02	4,09	3,89	3,94	0
2,53	2,67	2,78	2,79	2,54	1
3,57	3,65	3,84	3,78	3,43	0
2,54	2,68	2,40	3,10	2,90	0
3,20	3,49	3,27	3,81	3,69	0
3,51	4,13	4,18	3,89	3,07	0
3,47	3,59	4,00	3,69	3,56	0
3,61	3,85	3,85	3,76	3,34	0
2,78	3,15	3,31	3,33	2,39	0
2,32	2,66	2,86	3,39	2,04	0
2,72	2,94	3,01	2,82	2,29	0
3,09	3,61	3,46	3,80	2,94	0
3,65	3,55	3,29	3,76	2,75	1
3,08	3,76	3,44	3,69	3,18	0
2,62	3,14	2,98	3,47	2,94	1
2,63	1,75	1,88	2,38	2,20	0
3,17	2,91	2,55	3,42	2,79	1
2,62	2,65	2,80	3,54	2,55	0
3,20	3,49	3,27	3,81	3,69	0
2,11	2,32	2,08	2,62	2,44	0
3,48	3,48	3,09	4,06	3,28	0
3,36	3,76	3,60	4,08	2,92	0
3,84	4,10	3,96	4,27	3,02	0
3,16	3,22	3,24	3,10	2,09	1
2,52	3,05	3,00	2,93	3,21	0
3,19	3,91	3,79	4,09	4,22	0
2,92	3,33	3,31	3,64	3,46	1
3,56	3,63	3,44	3,13	4,19	0
3,03	3,26	2,77	3,06	3,10	0
3,20	3,62	3,82	3,72	2,83	0
3,73	3,83	3,48	4,00	3,23	0
3,54	3,27	2,96	3,77	3,40	0
3,48	3,78	4,00	4,22	3,84	1
3,94	4,27	4,27	4,33	4,47	0
2,73	3,04	3,04	3,42	2,76	1
4,42	4,16	4,17	4,26	3,74	1
2,64	3,04	3,04	3,12	2,04	0
3,70	3,48	3,30	3,48	3,09	0
2,67	4,06	3,97	3,97	2,62	0
3,43	3,76	3,82	3,94	2,77	1
2,72	2,94	3,01	2,82	2,29	1
2,78	3,15	3,31	3,33	2,39	0
3,51	4,13	4,18	3,89	3,07	0
3,11	2,94	2,80	3,60	3,35	1
3,52	3,53	3,44	4,00	4,19	0
3,61	3,81	3,93	3,60	2,82	1
3,86	4,42	3,99	4,18	3,56	0
3,70	3,84	3,14	3,62	3,10	0
3,34	3,71	3,85	3,90	2,68	0
2,75	4,12	3,88	3,65	3,35	0
3,82	4,44	4,48	4,31	3,81	1
3,30	4,16	4,26	4,45	3,15	0
2,71	2,80	2,82	3,09	3,14	1
3,53	4,02	3,86	3,96	3,19	1
3,59	3,64	3,41	4,05	4,09	1
3,49	3,78	3,70	4,05	3,74	0
3,10	3,32	3,18	3,58	3,24	0
3,72	3,91	3,83	3,98	3,31	0
3,70	2,96	3,06	2,86	2,70	0
2,40	2,62	2,25	3,54	2,75	0
2,86	2,60	2,27	3,36	2,73	0
3,63	3,68	3,48	3,75	3,42	0
2,58	2,71	2,63	3,29	3,07	0
3,47	3,68	3,61	4,11	3,58	0
3,70	3,98	3,72	3,89	3,02	0
3,61	4,00	3,68	3,79	4,39	0
3,22	2,72	2,26	3,15	2,99	0
2,82	2,79	2,43	2,57	2,87	0
2,21	2,43	2,17	3,26	2,07	1
3,45	3,18	3,23	3,58	4,63	0
3,37	3,19	3,13	3,71	2,49	1
3,83	3,67	3,02	4,00	4,49	1
3,58	3,43	3,00	3,08	3,61	0
3,79	3,21	2,74	3,54	4,07	0
3,28	3,20	3,17	3,25	2,57	1
3,71	4,35	4,10	4,19	3,49	1
3,26	3,70	3,71	3,55	4,02	1
4,19	3,55	3,58	3,77	4,32	1
3,43	3,09	2,59	3,62	3,46	0
3,77	3,59	3,04	3,16	3,26	1
3,11	2,81	2,74	2,71	2,37	1
2,30	1,93	2,01	2,71	2,11	0
3,78	3,92	3,62	4,11	3,70	1
2,69	1,90	1,54	2,74	2,00	0
2,24	1,61	1,53	2,40	2,50	0
3,55	3,90	4,18	3,83	3,38	0
2,85	2,83	2,77	3,94	3,44	0
2,71	3,49	3,24	4,06	3,08	0
3,06	3,41	2,94	3,71	3,06	0
3,55	3,67	3,85	3,79	4,00	1
2,81	3,65	3,41	4,30	4,11	0
2,54	4,23	4,27	4,12	2,92	0
3,62	3,68	3,80	3,84	3,84	0
3,38	3,68	3,82	3,79	3,56	1
2,87	3,35	3,61	3,71	2,55	0
2,06	2,08	2,00	3,00	1,78	0
3,55	3,57	3,48	3,08	2,10	0
2,56	3,11	2,93	3,18	2,95	0
3,20	3,65	3,66	3,35	2,86	0
3,50	3,73	3,41	4,11	3,66	0
3,04	2,64	2,71	3,14	3,06	0
3,14	3,57	3,38	4,14	4,07	1
1,84	1,33	1,44	1,85	2,46	0
3,59	3,78	3,26	3,74	3,54	1
2,74	2,63	2,51	3,06	2,71	0
3,09	3,61	3,46	3,80	2,94	0
4,11	4,61	4,67	4,39	3,89	1
3,47	3,59	4,00	3,69	3,56	0
3,30	4,02	4,09	3,89	3,94	0
2,82	3,29	3,06	3,69	3,61	0
3,65	3,55	3,29	3,76	2,75	1
3,35	3,34	3,34	3,47	3,03	0
3,44	2,93	3,25	2,74	2,56	0
3,67	3,56	3,33	3,97	3,55	0
4,34	4,49	4,12	4,52	4,01	0
3,24	2,88	2,48	3,38	4,29	0
3,00	2,98	2,91	3,60	3,47	0
3,69	4,44	4,27	4,29	4,48	0
3,70	4,30	4,15	4,45	4,10	0
2,11	2,32	2,08	2,62	2,44	0
3,60	3,90	3,74	3,93	3,00	0
2,83	2,76	2,45	2,79	2,93	1
3,67	3,72	3,64	3,51	2,72	1
3,16	3,49	3,31	3,33	3,32	0
3,89	4,36	4,23	4,23	4,48	0
3,23	3,67	3,79	4,17	3,60	0
3,45	3,45	3,09	4,00	3,50	0
3,38	3,68	3,82	3,79	3,56	0
2,62	2,44	2,26	3,41	2,90	0
3,88	3,75	4,25	4,00	3,25	1
3,72	3,91	3,83	3,98	3,31	0
3,61	3,85	3,85	3,76	3,34	1
2,89	2,92	2,84	3,51	3,49	0
3,15	3,26	3,52	3,83	3,56	0
2,32	2,66	2,86	3,39	2,04	0
3,03	3,66	3,31	3,98	2,66	0
3,63	4,00	3,91	3,93	3,76	0
3,07	2,91	2,87	3,12	4,02	0
3,20	2,81	2,83	2,95	2,95	0
2,69	2,35	2,74	2,88	3,15	0
3,40	3,20	2,85	2,85	2,70	0
4,80	5,00	4,87	4,93	4,93	0
3,94	4,30	4,35	4,33	4,45	1
2,88	3,06	3,19	3,81	4,19	0
3,04	3,00	2,90	3,21	2,49	0
3,98	4,00	4,06	3,96	4,08	1
2,63	2,71	2,46	2,96	2,54	0
2,45	2,75	2,65	2,90	1,85	1
2,94	3,53	3,51	3,36	2,87	0
3,02	3,33	3,52	3,69	2,70	0
2,92	3,41	3,78	3,31	2,33	0
2,27	2,10	1,80	2,67	1,83	0
3,14	3,86	3,86	3,89	3,24	0
2,71	3,13	3,06	3,18	2,41	0
3,74	4,54	4,32	4,46	3,66	0
3,03	3,86	4,03	3,62	3,23	0
3,13	3,38	3,03	3,31	2,44	1
3,37	3,49	3,19	3,98	2,77	0
2,31	2,75	2,63	3,44	2,75	1
3,09	2,44	2,61	2,62	2,74	1
3,34	3,85	3,85	3,68	3,32	0
2,52	2,33	2,12	2,93	2,69	0
2,91	2,98	2,98	3,04	2,86	1
3,31	3,17	3,22	4,02	3,37	0
1,59	1,27	1,33	1,72	2,30	0
3,59	4,02	3,83	3,87	3,47	0
3,50	3,69	3,79	3,85	4,46	1
2,77	3,08	2,54	3,24	3,92	0
2,77	3,51	3,51	4,06	2,72	1
3,77	3,88	3,73	3,73	3,04	0
3,58	3,62	3,51	3,58	3,86	1
3,27	4,05	4,05	3,86	3,59	0
2,22	1,97	1,81	2,09	1,61	0
2,44	3,07	3,04	3,42	2,53	0
2,43	2,48	2,28	2,96	1,91	0
3,10	3,04	3,27	3,27	2,68	0
3,93	3,88	3,77	3,57	3,22	1
3,77	4,19	4,31	4,31	4,38	0
2,83	3,03	2,89	3,25	3,14	0
3,55	3,45	3,16	3,73	2,41	1
3,38	3,74	3,68	4,00	4,35	0
3,60	2,83	2,17	3,33	2,67	0
3,03	2,58	2,24	3,28	2,97	0
3,42	3,57	3,42	3,67	3,92	0
3,83	4,04	3,81	3,85	3,79	1
3,98	3,88	3,96	3,98	4,13	1
3,21	2,53	2,23	3,43	3,15	0
3,89	4,08	3,48	4,50	4,19	0
3,63	3,25	3,32	3,69	4,26	0
3,82	3,57	2,82	4,43	3,67	0
3,21	3,21	3,21	3,67	2,92	0
3,10	3,03	2,72	3,62	2,90	0
4,43	4,17	4,00	4,29	3,86	1
3,86	4,34	4,31	4,23	2,94	1
2,73	3,23	3,08	3,42	2,44	0
3,58	4,08	4,00	4,21	3,39	0
3,45	3,67	3,27	4,06	3,65	1
3,88	3,24	3,47	3,56	3,98	1
3,94	3,83	3,76	4,28	4,22	0
3,10	3,40	3,59	3,81	3,16	0
2,46	2,44	2,38	2,70	1,91	0
3,15	3,35	3,20	3,64	3,30	0
2,86	2,86	2,64	3,55	3,31	0
2,85	2,62	2,49	2,92	3,17	0
3,36	3,63	3,51	3,53	3,02	1
3,64	3,82	4,09	4,09	2,73	0
3,26	3,48	3,20	3,96	3,28	0
2,24	2,14	2,19	2,83	2,21	0
4,11	3,22	3,08	2,92	3,75	0
4,32	4,47	4,26	4,27	4,29	0
3,84	3,45	3,16	3,82	3,92	0
2,91	2,30	2,30	3,17	3,29	0
3,79	3,94	3,73	3,79	3,09	0
2,38	1,56	1,55	2,15	2,08	0
3,61	3,93	4,26	3,93	3,63	0
3,27	3,59	3,46	3,73	2,98	0
2,63	2,48	2,22	3,19	2,81	0
2,25	3,00	2,77	3,50	2,71	0
3,33	3,73	3,40	3,83	3,76	0
3,28	3,56	3,23	3,70	4,19	0
